tool		CPAchecker 4.0-227-g656a5690ab+	CPAchecker 4.0-227-g656a5690ab+	CPAchecker 4.0-227-g656a5690ab+	CPAchecker 4.0-227-g656a5690ab+	CPAchecker 4.0-227-g656a5690ab+
run set		ErrorCondition	ErrorCondition	ErrorCondition	ErrorCondition	ErrorCondition
test/programs/benchmarks/		status	cputime (s)	walltime (s)	memory (MB)	host
combinations/pals_lcr.3.1.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.212474	991.1360376998782	1554.137088	ws11
combinations/pals_lcr.3.1.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.218322	990.839364914922	1505.099776	ws07
combinations/pals_lcr.3.1.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.216082	993.6086962781847	1562.009600	ws17
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label00.yml	false	TIMEOUT	1000.126233	990.9680259460583	269.185024	ws12
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label01.yml	true	TIMEOUT	1000.121005	990.990110239014	279.093248	ws09
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label02.yml	true	TIMEOUT	1000.110961	991.1691253301688	277.639168	ws13
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label03.yml	false	TIMEOUT	1000.108255	991.4183315811679	269.959168	ws12
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label04.yml	true	TIMEOUT	1000.117711	991.2399046029896	273.276928	ws12
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label05.yml	true	TIMEOUT	1000.109603	991.6067237609532	271.667200	ws15
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label06.yml	false	TIMEOUT	1000.128307	990.7898373929784	264.409088	ws03
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label07.yml	false	TIMEOUT	1000.106465	992.3953097588383	270.483456	ws16
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label08.yml	false	TIMEOUT	1000.110187	991.3539699248504	268.021760	ws17
combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label09.yml	true	TIMEOUT	1000.115598	991.2964947461151	270.106624	ws09
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label00.yml	false	TIMEOUT	1000.471603	982.5724333880935	4163.170304	ws10
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label01.yml	true	TIMEOUT	1000.348128	985.1054676559288	2911.076352	ws15
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label02.yml	true	TIMEOUT	1000.37886	985.8938331690151	2937.397248	ws01
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label03.yml	false	TIMEOUT	1000.294876	986.2418968807906	2917.281792	ws01
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label04.yml	true	TIMEOUT	1000.440953	985.1324893811252	4175.831040	ws17
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	1000.435029	982.1454334219452	4196.884480	ws15
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label06.yml	false	TIMEOUT	1000.421189	984.3015350161586	4159.959040	ws20
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label07.yml	false	TIMEOUT	1001.502863	984.5512743410654	4201.758720	ws18
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label08.yml	false	TIMEOUT	1000.327019	984.7561335901264	2905.157632	ws04
combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label09.yml	true	TIMEOUT	1000.350237	983.112998923054	2912.583680	ws03
combinations/pals_lcr.3_overflow.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.111653	991.8904840969481	269.443072	ws16
combinations/pals_lcr.3_overflow.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.126989	990.379498481052	271.822848	ws03
combinations/pals_lcr.3_overflow.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.14609	991.0611949798185	268.218368	ws09
combinations/pals_lcr.3_overflow.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.121125	990.2489299240988	268.800000	ws14
combinations/pals_lcr.3_overflow.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.102441	992.8130475939251	267.505664	ws16
combinations/pals_lcr.4.1.ufo.BOUNDED-8.pals+Problem12_label01.yml	false	TIMEOUT	1000.198068	990.4358993440401	1156.022272	ws12
combinations/pals_lcr.4.1.ufo.BOUNDED-8.pals+Problem12_label02.yml	false	TIMEOUT	1000.185219	989.0368365978356	1003.483136	ws09
combinations/pals_lcr.4.1.ufo.BOUNDED-8.pals+Problem12_label04.yml	false	TIMEOUT	1000.182984	990.2142530030105	1029.541888	ws04
combinations/pals_lcr.4.1.ufo.BOUNDED-8.pals+Problem12_label05.yml	false	TIMEOUT	1000.182736	988.1867318460718	1053.650944	ws17
combinations/pals_lcr.4.1.ufo.BOUNDED-8.pals+Problem12_label09.yml	false	TIMEOUT	1000.193657	989.0013869251125	1116.925952	ws19
combinations/pals_lcr.4.1.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.108128	991.6091750848573	290.983936	ws09
combinations/pals_lcr.4.1.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.113061	992.0172402549069	282.652672	ws06
combinations/pals_lcr.4.1.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.114134	991.220131306909	279.875584	ws18
combinations/pals_lcr.4.1.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.119367	990.4010457668919	279.023616	ws13
combinations/pals_lcr.4.1.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.119709	990.6051573271398	280.473600	ws11
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label00.yml	false	TIMEOUT	1000.138357	989.6072319890372	433.184768	ws13
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label01.yml	true	TIMEOUT	1000.131572	990.6228920309804	430.149632	ws07
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label02.yml	true	TIMEOUT	1000.125238	989.8320797318593	430.882816	ws01
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label03.yml	false	TIMEOUT	1000.130815	990.6468939851038	429.940736	ws10
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label04.yml	true	TIMEOUT	1000.137504	989.9294116050005	431.394816	ws01
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label05.yml	true	TIMEOUT	1000.132105	989.5923419250175	430.145536	ws02
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label06.yml	false	TIMEOUT	1000.131718	990.1886350880377	429.096960	ws20
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label07.yml	false	TIMEOUT	1000.131426	989.1648486419581	431.935488	ws17
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label08.yml	false	TIMEOUT	1000.138372	989.0869237980805	432.443392	ws13
combinations/pals_lcr.4.ufo.BOUNDED-8.pals+Problem12_label09.yml	true	TIMEOUT	1000.137035	989.4734511689749	431.190016	ws15
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label00.yml	false	TIMEOUT	1000.116127	991.1103581790812	273.764352	ws07
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label01.yml	true	TIMEOUT	1000.112017	990.2226909918245	262.754304	ws11
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label02.yml	true	TIMEOUT	1000.120601	990.4093818021938	264.552448	ws11
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label03.yml	false	TIMEOUT	1000.10702	991.8091571021359	267.055104	ws08
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label04.yml	true	TIMEOUT	1000.11606	991.1570964348502	265.691136	ws04
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	1000.110573	991.113936083857	263.733248	ws07
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label06.yml	false	TIMEOUT	1000.115044	991.5298531209119	263.962624	ws03
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label07.yml	false	TIMEOUT	1000.116541	990.8433493010234	274.898944	ws13
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label08.yml	false	TIMEOUT	1000.114582	990.9639185140841	263.438336	ws12
combinations/pals_lcr.4.ufo.UNBOUNDED.pals+Problem12_label09.yml	true	TIMEOUT	1000.112031	991.0899116480723	264.589312	ws02
combinations/pals_lcr.4_overflow.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.123915	991.9631317530293	434.970624	ws02
combinations/pals_lcr.4_overflow.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.124914	990.7270543428604	418.279424	ws16
combinations/pals_lcr.4_overflow.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.136079	989.2618356088642	405.508096	ws03
combinations/pals_lcr.4_overflow.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.134441	989.0042163978796	417.517568	ws20
combinations/pals_lcr.4_overflow.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.126426	991.5115130851045	416.256000	ws13
combinations/pals_lcr.5.1.ufo.BOUNDED-10.pals+Problem12_label01.yml	false	TIMEOUT	1000.128384	990.0518598009367	367.673344	ws17
combinations/pals_lcr.5.1.ufo.BOUNDED-10.pals+Problem12_label02.yml	false	TIMEOUT	1000.124412	991.1294058919884	400.760832	ws05
combinations/pals_lcr.5.1.ufo.BOUNDED-10.pals+Problem12_label04.yml	false	TIMEOUT	1000.124711	990.0933705940843	357.449728	ws11
combinations/pals_lcr.5.1.ufo.BOUNDED-10.pals+Problem12_label05.yml	false	TIMEOUT	1000.125092	990.4011302611325	363.282432	ws15
combinations/pals_lcr.5.1.ufo.BOUNDED-10.pals+Problem12_label09.yml	false	TIMEOUT	1000.121885	992.568259317195	427.593728	ws19
combinations/pals_lcr.5.1.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.134789	990.0062035990413	406.429696	ws10
combinations/pals_lcr.5.1.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.123221	991.8857385520823	416.944128	ws15
combinations/pals_lcr.5.1.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.132111	991.0385513671208	400.883712	ws04
combinations/pals_lcr.5.1.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.12817	991.9086156641133	411.066368	ws20
combinations/pals_lcr.5.1.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.130336	991.244850896066	416.145408	ws15
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label00.yml	false	TIMEOUT	1000.14042	988.3777292009909	524.259328	ws01
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label01.yml	true	TIMEOUT	1000.138385	988.2765756838489	530.362368	ws01
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label02.yml	true	TIMEOUT	1000.139136	989.2165026168805	525.139968	ws19
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label03.yml	false	TIMEOUT	1000.142124	990.2847362209577	524.484608	ws18
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label04.yml	true	TIMEOUT	1000.142053	989.7041284819134	527.810560	ws18
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label05.yml	true	TIMEOUT	1000.145197	989.1625498179346	524.218368	ws09
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label06.yml	false	TIMEOUT	1000.139561	990.4148496941198	524.754944	ws06
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label07.yml	false	TIMEOUT	1000.136737	988.8819013549946	523.726848	ws10
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label08.yml	false	TIMEOUT	1000.145747	988.7686775750481	524.627968	ws05
combinations/pals_lcr.5.ufo.BOUNDED-10.pals+Problem12_label09.yml	true	TIMEOUT	1000.142076	987.9832546170801	529.457152	ws08
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label00.yml	false	TIMEOUT	1000.129258	991.153590669157	411.639808	ws10
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label01.yml	true	TIMEOUT	1000.135436	989.4394633069169	409.280512	ws20
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label02.yml	true	TIMEOUT	1000.13052	990.4756990149617	411.385856	ws18
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label03.yml	false	TIMEOUT	1000.133648	988.8816951559857	409.124864	ws09
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label04.yml	true	TIMEOUT	1000.13127	989.7734793229029	390.979584	ws16
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	1000.13147	989.5533405879978	408.903680	ws14
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label06.yml	false	TIMEOUT	1000.12344	991.2475327621214	411.303936	ws03
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label07.yml	false	TIMEOUT	1000.13408	989.2521320248488	403.599360	ws07
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label08.yml	false	TIMEOUT	1000.129375	990.3407215110492	411.283456	ws09
combinations/pals_lcr.5.ufo.UNBOUNDED.pals+Problem12_label09.yml	true	TIMEOUT	1000.117911	991.9381939840969	411.189248	ws13
combinations/pals_lcr.5_overflow.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.151635	989.987939859042	557.178880	ws15
combinations/pals_lcr.5_overflow.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.151898	990.4855098510161	578.064384	ws11
combinations/pals_lcr.5_overflow.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.13725	990.1463212948292	554.971136	ws18
combinations/pals_lcr.5_overflow.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.159626	989.0279184370302	558.600192	ws18
combinations/pals_lcr.5_overflow.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.1734	989.5809151118156	552.620032	ws17
combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label01.yml	false	TIMEOUT	1000.14051	989.8030866628978	480.071680	ws10
combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label02.yml	false	TIMEOUT	1000.139032	989.8839273829944	479.625216	ws10
combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label04.yml	false	TIMEOUT	1000.136231	990.5587991671637	498.597888	ws20
combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label05.yml	false	TIMEOUT	1000.139524	990.5811974338721	489.267200	ws17
combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label09.yml	false	TIMEOUT	1000.144799	988.8732740001287	474.669056	ws15
combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.136487	991.2584931948222	589.549568	ws17
combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.14163	990.8233650759794	623.456256	ws08
combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.143841	990.4432151729707	573.493248	ws08
combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.143101	990.7707445791457	576.380928	ws06
combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.137519	991.1207139808685	583.983104	ws11
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label00.yml	false	TIMEOUT	1000.145837	991.1894793650135	524.378112	ws06
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label01.yml	true	TIMEOUT	1000.142231	989.8488726429641	503.291904	ws11
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label02.yml	true	TIMEOUT	1000.141484	989.3388047129847	493.379584	ws02
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label03.yml	false	TIMEOUT	1000.137494	990.0526502700523	498.384896	ws20
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label04.yml	true	TIMEOUT	1000.136849	991.8687321010511	528.707584	ws14
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label05.yml	true	TIMEOUT	1000.136961	991.689296239987	527.360000	ws15
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label06.yml	false	TIMEOUT	1000.147189	991.5365458771121	508.608512	ws19
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label07.yml	false	TIMEOUT	1000.140868	989.7008487009443	497.549312	ws11
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label08.yml	false	TIMEOUT	1000.147517	989.9208242651075	496.304128	ws05
combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label09.yml	true	TIMEOUT	1000.139734	990.0271329830866	500.043776	ws13
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label00.yml	false	TIMEOUT	1000.144262	989.3698411569931	494.419968	ws17
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label01.yml	true	TIMEOUT	1000.146995	989.5602232739329	537.628672	ws17
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label02.yml	true	TIMEOUT	1000.13924	991.1439785589464	541.319168	ws02
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label03.yml	false	TIMEOUT	1000.142413	990.7797630950809	530.685952	ws16
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label04.yml	true	TIMEOUT	1000.145532	989.8282408379018	516.382720	ws14
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	1000.146696	990.0672382710036	512.655360	ws18
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label06.yml	false	TIMEOUT	1000.130055	991.3556240249891	549.163008	ws10
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label07.yml	false	TIMEOUT	1000.146405	988.5758205309976	505.425920	ws17
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label08.yml	false	TIMEOUT	1000.138108	991.2702052628156	524.267520	ws02
combinations/pals_lcr.6.ufo.UNBOUNDED.pals+Problem12_label09.yml	true	TIMEOUT	1000.142734	988.8226498689037	486.858752	ws02
combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.141898	989.9293722780421	525.615104	ws07
combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.147425	989.7646640890744	518.205440	ws04
combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.136215	990.6348201339133	525.172736	ws06
combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.13889	991.0500728460029	525.459456	ws19
combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.139774	991.236396002816	523.931648	ws14
combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label01.yml	false	TIMEOUT	1000.129126	990.1286348812282	404.316160	ws04
combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label02.yml	false	TIMEOUT	1000.132886	989.2529577689711	409.935872	ws02
combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label04.yml	false	TIMEOUT	1000.131629	989.70394531684	406.364160	ws18
combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label05.yml	false	TIMEOUT	1000.133006	989.8323055310175	407.605248	ws01
combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label09.yml	false	TIMEOUT	1000.126417	989.7815246169921	406.835200	ws06
combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.127843	991.0323254659306	394.055680	ws17
combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.131851	989.6063852121588	391.192576	ws15
combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.133906	989.3846928470302	386.084864	ws15
combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.127274	991.7368398830295	413.945856	ws06
combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.129614	990.4240270019509	392.478720	ws13
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label00.yml	false	TIMEOUT	1000.133037	990.0922548070084	398.106624	ws15
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label01.yml	true	TIMEOUT	1000.174894	990.8178186530713	749.580288	ws14
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label02.yml	true	TIMEOUT	1000.202121	989.7414145029616	737.574912	ws11
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label03.yml	false	TIMEOUT	1000.136615	989.7320548051503	401.051648	ws16
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label04.yml	true	TIMEOUT	1000.384038	991.5706813009456	599.752704	ws06
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label05.yml	true	TIMEOUT	1000.129298	990.1867486299016	390.492160	ws15
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label06.yml	false	TIMEOUT	1000.230966	989.8272807598114	735.764480	ws19
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label07.yml	false	TIMEOUT	1000.137311	990.1257960691582	412.942336	ws10
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label08.yml	false	TIMEOUT	1000.163214	989.5034100420307	745.357312	ws15
combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label09.yml	true	TIMEOUT	1000.135384	989.6527668458875	394.223616	ws01
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label00.yml	false	TIMEOUT	1000.132081	991.140654345043	350.998528	ws19
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label01.yml	true	TIMEOUT	1000.128916	990.2036039968953	353.345536	ws02
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label02.yml	true	TIMEOUT	1000.125701	990.4865040390287	349.274112	ws07
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label03.yml	false	TIMEOUT	1000.125206	990.9623903578613	358.830080	ws16
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label04.yml	true	TIMEOUT	1000.134707	990.1685072139371	348.864512	ws05
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label05.yml	true	TIMEOUT	1000.135629	991.5774849220179	355.090432	ws06
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label06.yml	false	TIMEOUT	1000.149156	990.0588066531345	352.055296	ws07
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label07.yml	false	TIMEOUT	1000.143854	991.8863271099981	349.728768	ws16
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label08.yml	false	TIMEOUT	1000.129119	990.0020829578862	351.010816	ws04
combinations/pals_lcr.7.ufo.UNBOUNDED.pals+Problem12_label09.yml	true	TIMEOUT	1000.133175	990.7460858928971	351.588352	ws02
combinations/pals_lcr.7_overflow.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.148473	989.7573301119264	344.371200	ws02
combinations/pals_lcr.7_overflow.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.12268	992.2695394819602	514.015232	ws08
combinations/pals_lcr.7_overflow.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.131221	990.3887100871652	379.305984	ws08
combinations/pals_lcr.7_overflow.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.140839	990.4132947539911	354.312192	ws17
combinations/pals_lcr.7_overflow.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.12999	989.743977668928	370.950144	ws05
combinations/pals_lcr.8.1.ufo.BOUNDED-16.pals+Problem12_label01.yml	false	TIMEOUT	1000.138179	989.7731218189001	448.020480	ws10
combinations/pals_lcr.8.1.ufo.BOUNDED-16.pals+Problem12_label02.yml	false	TIMEOUT	1000.140951	989.2753452439792	457.089024	ws17
combinations/pals_lcr.8.1.ufo.BOUNDED-16.pals+Problem12_label04.yml	false	TIMEOUT	1000.141849	989.3218146539293	453.853184	ws05
combinations/pals_lcr.8.1.ufo.BOUNDED-16.pals+Problem12_label05.yml	false	TIMEOUT	1000.143248	989.0150588878896	456.806400	ws01
combinations/pals_lcr.8.1.ufo.BOUNDED-16.pals+Problem12_label09.yml	false	TIMEOUT	1000.131567	990.5683263039682	448.073728	ws20
combinations/pals_lcr.8.1.ufo.UNBOUNDED.pals+Problem12_label01.yml	false	TIMEOUT	1000.130156	991.272938285023	517.271552	ws16
combinations/pals_lcr.8.1.ufo.UNBOUNDED.pals+Problem12_label02.yml	false	TIMEOUT	1000.140029	990.1593303119298	493.182976	ws14
combinations/pals_lcr.8.1.ufo.UNBOUNDED.pals+Problem12_label04.yml	false	TIMEOUT	1000.136414	989.8469786690548	498.487296	ws15
combinations/pals_lcr.8.1.ufo.UNBOUNDED.pals+Problem12_label05.yml	false	TIMEOUT	1000.134475	989.5644910458941	487.161856	ws12
combinations/pals_lcr.8.1.ufo.UNBOUNDED.pals+Problem12_label09.yml	false	TIMEOUT	1000.135738	990.881892937934	510.496768	ws10
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label00.yml	false	TIMEOUT	1000.129775	990.0007941839285	440.823808	ws03
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label01.yml	true	TIMEOUT	1000.1388	990.97642739187	437.280768	ws20
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label02.yml	true	TIMEOUT	1000.132391	991.4295166849624	449.015808	ws06
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label03.yml	false	TIMEOUT	1000.126939	990.6780311129987	441.991168	ws08
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label04.yml	true	TIMEOUT	1000.136833	991.2618779991753	439.832576	ws04
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label05.yml	true	TIMEOUT	1000.143251	989.8834341089241	440.590336	ws11
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label06.yml	false	TIMEOUT	1000.140101	989.8740303278901	441.815040	ws13
combinations/pals_lcr.8.ufo.BOUNDED-16.pals+Problem12_label07.yml	false	TIMEOUT	1000.135046	989.3058645708952	441.536512	ws19
